id,modelId,benchmarkId,sourceId,score,scoreUnit,provenance,se,nItems,kSamples,benchmarkVersion,graderVersion,evaluationRunId,lineageId,originProvenance,hostSource,protocolId,versionInferred,metadataIncomplete,xCorrect,kTrials,perTaskCounts,uncertaintyType,uncertaintyValue,uncertaintyUnit,nRuns,runValues,costPerTask,latencyS,config,configHash,observationKey,harness,harnessClass,effortTier,toolPolicy,observedOn,url,metadata,supersededBy,createdAt
5d7b4f46-8059-4dc8-abe2-91cd88f88e75,claude-opus-4.8,vending-bench-2,andonlabs,2992.344,currency,independent,722.0195,,,2,,vb2:Claude Opus 4.8 - Max,andonlabs:vb2:Claude Opus 4.8 - Max,independent,andonlabs,,false,true,,5,,se,722.0194956689185,run,5,,,,"{""custom_tools"":false,""reasoning_effort"":""max"",""source_model_configuration"":""Claude Opus 4.8 - Max""}",eccbe6db1dd983d557e4b898ea16cfb9531edcaeaefc2bae4ce6e5a9c7318cc8,35e5f31c725623b382147ae4df7db18a92f108739233b675e0a4be5aec29d065,Vending-Bench 2,common,max,,2026-09-05,https://andonlabs.com/evals/vending-bench-2,"{""notes"":""Arithmetic mean final balance, including losses. Native final_value_sem is standard error of the mean; node module tooltip confirms actual num_final_values runs. Not Arena, geometric mean, or maximum effort selected by score."",""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""vending-data.js"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""andonlabs""},""source_data_url"":""https://andonlabs.com/_app/immutable/chunks/BjWiPmQ5.js"",""audit_candidate_id"":""agentic-ac0dd059d872f9aba984"",""reported_num_epochs"":5,""source_configuration"":""Claude Opus 4.8 - Max"",""reported_final_value_std"":1614.4846733958168,""reported_num_final_values"":5,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://andonlabs.com/evals/vending-bench-2""],""applied_fields"":[],""protocol_status"":""missing""},""reported_final_value_ci95_half_width"":1415.1582115110803}",,2026-09-05T17:44:52.717Z
de860290-1c96-48b1-89e7-1ee4b77b80c0,muse-spark-1.2,simpleqa-verified-epoch-anti-abstention-v1-2-0,epoch,0.60301507,fraction,independent,0.015518792,,,epoch-anti-abstention-1.2.0,,mLLmVVvo6t23MM5yxq7ryW,epoch:mLLmVVvo6t23MM5yxq7ryW,independent,epoch,epoch-simpleqa-anti-abstention-v1-2-0,false,true,,,,se,0.015518791563606454,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.2.0"",""prompt_protocol"":""native task revision; current source label anti-abstention"",""reasoning_effort"":""xhigh"",""epoch_model_version"":""muse-spark-1.2_xhigh""}",d2dad3b48a305ea05f292c1012a1c3848de9d2aa2c5522e3461d3f2ed3d14885,4a520999d3acc66004bad23dd66b7c726ffeea38ff7bca7b0111b14dab0a21fc,Epoch SimpleQA Verified native accuracy scorer,common,xhigh,none,2026-08-27,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FmLLmVVvo6t23MM5yxq7ryW.eval"",""started_at"":""2026-08-27T19:36:49.000Z"",""epoch_run_id"":""mLLmVVvo6t23MM5yxq7ryW"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""fraction correct; incorrect and abstained responses score zero, not Google F1"",""source_model_name"":""Muse Spark 1.2 (xhigh)"",""original_task_name"":""SimpleQA Verified (anti-abstention)"",""nominal_dataset_size"":1000,""reported_standard_error"":0.015518791563606454,""native_model_release_date"":""2026-08-05"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""epoch-simpleqa-anti-abstention-v1-2-0"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv"",""https://epoch.ai/benchmarks/simple-qa-verified""],""applied_fields"":[],""protocol_status"":""applied""},""exact_historical_prompt_verified"":false,""evaluated_question_count_provided"":false,""exact_production_judge_revision_verified"":false}",,2026-09-05T17:44:52.717Z
fb81697e-e7aa-43ef-8906-06e47df9bc44,claude-opus-4.5,simpleqa-verified-epoch-anti-abstention-v1-2-0,epoch,0.457,fraction,independent,0.015760692,,,epoch-anti-abstention-1.2.0,,CA5LW4phRnHSsZUGXEm8H6,epoch:CA5LW4phRnHSsZUGXEm8H6,independent,epoch,epoch-simpleqa-anti-abstention-v1-2-0,false,true,,,,se,0.0157606915901365,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.2.0"",""prompt_protocol"":""native task revision; current source label anti-abstention"",""epoch_model_version"":""claude-opus-4-5-20251101_32K""}",6fde3b45799da4876f8de81ccf86971281c17937903ae35220da249004575086,f3d5d1db8ae6ba3f27fe70d8cbd853bb204ff9e0e7e8237c6aa83d02b11df4e3,Epoch SimpleQA Verified native accuracy scorer,common,,none,2026-08-27,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FCA5LW4phRnHSsZUGXEm8H6.eval"",""started_at"":""2026-08-27T19:28:02.000Z"",""epoch_run_id"":""CA5LW4phRnHSsZUGXEm8H6"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""fraction correct; incorrect and abstained responses score zero, not Google F1"",""source_model_name"":""Claude Opus 4.5 (32k thinking)"",""original_task_name"":""SimpleQA Verified (anti-abstention)"",""nominal_dataset_size"":1000,""reported_standard_error"":0.0157606915901365,""native_model_release_date"":""2025-11-24"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""epoch-simpleqa-anti-abstention-v1-2-0"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv"",""https://epoch.ai/benchmarks/simple-qa-verified""],""applied_fields"":[],""protocol_status"":""applied"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""},""exact_historical_prompt_verified"":false,""evaluated_question_count_provided"":false,""exact_production_judge_revision_verified"":false}",,2026-09-05T17:44:52.717Z
8d9c2f2f-cbb3-4abc-8dcb-809516a2eda6,kimi-k2-7-code,simpleqa-verified-epoch-anti-abstention-v1-2-0,epoch,0.365,fraction,independent,0.015231776,,,epoch-anti-abstention-1.2.0,,5AijYw5bFJtSuahnbzNo6Z,epoch:5AijYw5bFJtSuahnbzNo6Z,independent,epoch,epoch-simpleqa-anti-abstention-v1-2-0,false,true,,,,se,0.015231776226264846,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.2.0"",""prompt_protocol"":""native task revision; current source label anti-abstention"",""epoch_model_version"":""kimi-k2.7-code""}",1fd830493170c8d0d10cf9968cf29af005465c96722607283754b3c413787e5d,b713834824ccb5b3f0f51cd42c359cd7a918379e639fe0eb8d5b40f7c1b9f440,Epoch SimpleQA Verified native accuracy scorer,common,,none,2026-08-27,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F5AijYw5bFJtSuahnbzNo6Z.eval"",""started_at"":""2026-08-27T19:36:03.000Z"",""epoch_run_id"":""5AijYw5bFJtSuahnbzNo6Z"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""fraction correct; incorrect and abstained responses score zero, not Google F1"",""source_model_name"":""Kimi K2.7 Code"",""original_task_name"":""SimpleQA Verified (anti-abstention)"",""nominal_dataset_size"":1000,""reported_standard_error"":0.015231776226264846,""native_model_release_date"":""2026-06-12"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""epoch-simpleqa-anti-abstention-v1-2-0"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv"",""https://epoch.ai/benchmarks/simple-qa-verified""],""applied_fields"":[],""protocol_status"":""applied"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""},""exact_historical_prompt_verified"":false,""evaluated_question_count_provided"":false,""exact_production_judge_revision_verified"":false}",,2026-09-05T17:44:52.717Z
a5f86aba-4558-4d30-b70d-22117d579980,qwen-3.8-max,gpqa-diamond,vendor-model-cards,92.6,percent,self_report,,,,diamond-198,,,vendor:d5d48b8e21f7f2899b14,self_report,vendor-model-cards,,false,true,,,,,,,,,,,"{""statistic"":""reported_accuracy""}",10fab844926e62788e1d65db56e570184c7a2a5847b77bcbc71742b5d26c3598,d05d3c1d43936d749028cbd4884c40f157e80dc8465ebaa645946bd25e9aa5dd,,,,,2026-09-05,https://huggingface.co/Qwen/Qwen3.8-2.4T-A95B,"{""audit_batch"":""coverage-swarm-2026-09-05-vendors"",""audit_status"":""verified_primary_source"",""retrieved_on"":""2026-09-05"",""source_notes"":""Score column is explicitly Qwen3.8-Max, the hosted successor based on 2.4T open weights; do not transfer to qwen3.8-2.4t-a95b. MRCR context bin is 256K, not 512K–1M."",""source_capture"":""work/coverage-swarm/vendors/captures/qwen3.8-2.4t-a95b.md"",""uncertainty_note"":""Source rounded aggregate; no fabricated trial count, standard error, or integer correct count."",""integration_class"":""existing_condition"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://huggingface.co/Qwen/Qwen3.8-2.4T-A95B""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-05T17:44:52.717Z
ccc1c266-3db1-4be4-8118-0ddf6a2802fa,qwen3.5-397b-a17b,mcpmark,vendor-model-cards,46.1,percent,self_report,,,,,,,,,,,false,true,,,,,,,,,,,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,eba4549bc01743d15c840451b3f1e3355bb5c3da00b5185c54aeb992a99264ae,,,,,2026-09-04,https://huggingface.co/Qwen/Qwen3.5-397B-A17B,"{""notes"":""Listed as \""MCP-Mark\"". Publish date unknown; using today's date."",""manual_file"":""manual/results/vendor-chinese-labs.yaml"",""sample_only"":false,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://huggingface.co/Qwen/Qwen3.5-397B-A17B""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-04T18:50:05.813Z
3bc5b53d-fd99-49d9-a199-87e6d2f55027,deepseek-v4-flash-0731,terminal-bench-2.1,vendor-model-cards,82.7,percent,self_report,,,,2.1,,,vendor:c4fee485f301ecd05125,self_report,vendor-model-cards,,false,true,,,,,,,,,,,"{""top_p"":0.95,""statistic"":""pass_at_1"",""temperature"":1,""aci_fit_eligible"":false,""reasoning_effort"":""max"",""aci_exclusion_reason"":""Display evidence pending registration/review of this exact benchmark condition; do not alias to a different version, metric, subset, or harness.""}",0df244bb45e8aac31ed107d0e0f263e29482046937f303ade90a6e0987639675,f6badd072b75ec1d071ce2581832f2b6ad9441ab1b36176bfb510600fa05dd76,DeepSeek Harness minimal mode,native,max,,2026-09-05,https://huggingface.co/deepseek-ai/DeepSeek-V4-Flash-0731,"{""audit_batch"":""coverage-swarm-2026-09-05-vendors"",""audit_status"":""verified_primary_source"",""retrieved_on"":""2026-09-05"",""source_notes"":""Publisher does not pin most benchmark revisions. Text/code-agent tasks use max effort and minimal DeepSeek Harness. Display the reported evidence without pretending the unspecified revision is the active registry version."",""source_capture"":""work/coverage-swarm/vendors/captures/deepseek-v4-flash-0731.md"",""uncertainty_note"":""Source rounded aggregate; no fabricated trial count, standard error, or integer correct count."",""integration_class"":""new_exact_condition"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://huggingface.co/deepseek-ai/DeepSeek-V4-Flash-0731""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
12728242-7cb3-4533-b4d5-f5328f6be6d8,gpt-5.6-luna,terminal-bench-science-0.1,terminal-bench-science,3.3333333,percent,independent,,70,,0.1,,gpt-5.6-luna-codex,terminal-bench-science:0.1:gpt-5.6-luna-codex,independent,terminal-bench-science,,false,true,,3,,,,,3,,,,"{""agent"":""Codex"",""reasoning_effort_reported"":null}",90359846a91a487fe2a22356c393d6788ed0a6e332c3c804d7153756b9c33557,99d6fbb09d5d4aa8e097dbb8f21859be4330d736421d9d54bfb26d3c00dde1fb,Codex,native,,terminal-shell,2026-09-05,https://www.terminal-bench-science.ai/announcement,"{""notes"":""Pass@1 averaged over three trials per 70 tasks. Source does not report reasoning effort or score uncertainty. Decimal value is direct chart data; no count reconstructed from rounding."",""source_row_id"":""gpt-5.6-luna-codex"",""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""science.html"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""terminal-bench-science""},""audit_candidate_id"":""agentic-dacc42c882dcadbcdf50"",""reported_total_tokens"":14246922352,""reported_aggregate_cost_usd"":383.1996396,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://www.terminal-bench-science.ai/announcement""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-05T17:44:52.717Z
9b7ac641-a7f8-4a6c-a4c8-00665705e306,glm-5.3-flash,livebench-2026,livebench,71.59078,percent,independent,,,,2026-06-25,,2026-06-25:glm-5.3-flash,livebench:2026-06-25:glm-5.3-flash,independent,livebench,,false,true,,,,,,,,,,,"{""aci_fit_eligible"":false,""source_model_configuration"":""glm-5.3-flash""}",292c95dc90c9d4215e25356cd622d75cbbcc1ece9026b1c512842a078c5d45ac,dd23d5553113f37e680de7c7335109d1786646868bbf0cf92d97c2656e423891,LiveBench category-specific evaluation,common,,,2026-09-05,https://livebench.ai/table_2026_06_25.csv,"{""table_sha256"":""f23992acb9c01d4904b8cb2c5714a0e9ab15694e9ee0cdc4a2b525167033ba87"",""observed_only"":true,""categories_url"":""https://livebench.ai/categories_2026_06_25.json"",""category_means"":{""IF"":52.820750000000004,""Coding"":78.95,""Language"":77.30733333333333,""Reasoning"":77.64425,""Mathematics"":81.2445,""Data Analysis"":76.401,""Agentic Coding"":56.76766666666666},""coverage_audit"":""2026-09-05-livebench"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""livebench""},""displayed_score"":71.59,""source_model_id"":""glm-5.3-flash"",""exclusion_reason"":""Heterogeneous category composite with partial-credit metrics and different tool policies. No binary denominator, repeat count, or sampling uncertainty inferred."",""score_definition"":""Arithmetic mean of seven category means (or the exact categories in the pinned release); each category is the unweighted mean of its subtasks."",""categories_sha256"":""dad300ad18655b69db720e1b88fc5a5eac06c5b2f0e52c2bf50f10ff057674f3"",""audit_candidate_id"":""livebench-21d39b83a38758a02d2c"",""source_subtask_scores"":{""typos"":78,""python"":60,""spatial"":96,""olympiad"":89.841,""simplify"":46.95,""AMPS_Hard"":97,""math_comp"":93.137,""summarize"":56.467,""tablejoin"":48.827,""javascript"":63.636,""paraphrase"":47.983,""typescript"":46.667,""connections"":93.667,""zebra_puzzle"":79.5,""tablereformat"":96.078,""theory_of_mind"":73.077,""code_completion"":80.435,""code_generation"":77.465,""story_generation"":59.883,""plot_unscrambling"":60.255,""consecutive_events"":84.298,""integrals_with_game"":45,""logic_with_navigation"":62},""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://livebench.ai/table_2026_06_25.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-05T17:44:52.717Z
fc3d422e-a6c2-42fb-8baf-faa66c51a415,grok-4,lmarena-text-style-controlled,lmarena,1410.9847,elo,independent,2.0191207,39300,,,,text_style_control:2026-09-02,lmarena:57a756e7c803edc41586ec41947cb1a7055b894088a13a8f75dc6867aeafa086,,lmarena,,false,true,,,,ci95,"[1407.0272938786527,1414.9422469568353]",source,,,,,"{""arena_model"":""grok-4-0709""}",54b7e10385b814671ffd21daf58e024a1b09478332d5b20d84fc54f6e6c686f3,64484c9d247ad6825cbe73020eca9e2860d165317b794bfce624a5b68be9d3e3,,,,,2026-09-02,https://arena.ai/leaderboard/text/overall,"{""rank"":135,""organization"":""SpaceXAI"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""lmarena""},""arena_model_key"":""grok-4-0709"",""arena_release_type"":null,""uncertainty_method"":""SE derived from exact native 95% rating endpoints, width / (2 * 1.96)"",""arena_snapshot_cutoff"":""2026-09-02T21:00:00.000Z"",""arena_snapshot_sha256"":""01ac4a6fa6eabca237c0dc10c47fd992ba6e1bdb1bd522995ebdfe3f1317dc07"",""uncertainty_method_url"":""https://arena.ai/blog/arena-rank"",""arena_snapshot_model_count"":400,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arena.ai/leaderboard/text/overall""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-06T08:53:19.839Z
02a88fa2-2b13-4867-b6e6-fe6cd0a79aba,gpt-5.6-sol,simpleqa-verified-epoch-anti-abstention-v1-0-0,epoch,0.697,fraction,independent,0.014539684,,,epoch-anti-abstention-1.0.0,,UnRUSuZzm2X27TUbpeMPva,epoch:UnRUSuZzm2X27TUbpeMPva,independent,epoch,epoch-simpleqa-anti-abstention-v1-0-0,false,true,,,,se,0.014539683710535193,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.0"",""prompt_protocol"":""native task revision; current source label anti-abstention"",""reasoning_effort"":""max"",""epoch_model_version"":""gpt-5.6-sol_max""}",a0574e55fea7788aa3abdf492f496fc31799b025e7fb0f08128f19f82b5cd3f2,e1f370604657b0d8a3d00c86f49d2cd82147da47ea77ac8c06b473efdaf3c74a,Epoch SimpleQA Verified native accuracy scorer,common,max,none,2026-08-10,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and native task revision"",""log_viewer"":null,""started_at"":""2026-08-10T23:44:30.000Z"",""epoch_run_id"":""UnRUSuZzm2X27TUbpeMPva"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""fraction correct; incorrect and abstained responses score zero, not Google F1"",""source_model_name"":""GPT-5.6 Sol (max)"",""original_task_name"":""SimpleQA Verified (anti-abstention)"",""nominal_dataset_size"":1000,""reported_standard_error"":0.014539683710535193,""native_model_release_date"":""2026-07-09"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""epoch-simpleqa-anti-abstention-v1-0-0"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv"",""https://epoch.ai/benchmarks/simple-qa-verified""],""applied_fields"":[],""protocol_status"":""applied""},""exact_historical_prompt_verified"":false,""evaluated_question_count_provided"":false,""exact_production_judge_revision_verified"":false}",,2026-09-05T17:44:52.717Z
971f7fc2-2b93-467d-9c1a-8a3c2077f2d4,kimi-k3,mcp-atlas-public-500-kimi,vendor-model-cards,84.2,percent,self_report,,500,,public-500,,,vendor:70ca025a4b0e56badd57,self_report,vendor-model-cards,,false,true,,,,,,,,,,,"{""judge"":""gemini-3.1-pro"",""top_p"":1,""max_turns"":100,""statistic"":""pass_at_1"",""temperature"":1,""aci_fit_eligible"":false,""reasoning_effort"":""max"",""aci_exclusion_reason"":""Display evidence pending registration/review of this exact benchmark condition; do not alias to a different version, metric, subset, or harness.""}",c6c21a88fd70f46601bd8e4c3c29e606681d2f8014ec0c0e91f86d45ef0ec5e3,6464876a10246e469c85f7b84b2f1d763ead3e34a2bb35e922d414d093fe4c21,,,max,,2026-09-05,https://huggingface.co/moonshotai/Kimi-K3,"{""audit_batch"":""coverage-swarm-2026-09-05-vendors"",""audit_status"":""verified_primary_source"",""retrieved_on"":""2026-09-05"",""source_notes"":"""",""source_capture"":""work/coverage-swarm/vendors/captures/kimi-k3.md"",""uncertainty_note"":""Source rounded aggregate; no fabricated trial count, standard error, or integer correct count."",""integration_class"":""new_exact_condition"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://huggingface.co/moonshotai/Kimi-K3""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
db248bdc-9289-4f35-a190-4479bd4949e5,grok-4,gdpval,epoch,0.211,fraction,mirror,,,,,,,,,,,false,true,,,,,,,,,,,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,02ecd3cdc916edcad30b6ef4002ff529c88e37410f10b5d01f192a7080a189f0,,,,,2026-09-04,https://epoch.ai/data/eci_benchmarks.csv,"{""origin_source"":null,""epoch_model_id"":""m132"",""epoch_benchmark_id"":""b55"",""model_release_date"":""2025-07-09"",""benchmark_release_date"":null,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/eci_benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-04T18:50:05.813Z
3464320d-9a88-47b1-8802-cf8f16fe5d72,minimax-m3,gpqa-diamond,epoch,0.90909094,fraction,independent,0.020482088,,,diamond-198,,hDESmyGFrbZDomjff3rqzD,epoch:hDESmyGFrbZDomjff3rqzD,independent,epoch,,false,true,,,,se,0.020482086775424225,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.11"",""aci_fit_eligible"":false,""epoch_model_version"":""MiniMax-M3"",""aci_exclusion_reason"":""Display-only native GPQA accuracy; benchmark remains watchlist and native task revisions/repeated sampling are not admitted as one fitted condition.""}",c735cf7364c2c2d1e44f8246740c3322206ffba2ab4511432978e75b0de46adf,b753fd4fcd77b419c729d1ec0ab70ee7de6c49ca621525fc0c84f71afd4af78d,Epoch GPQA Diamond task 1.0.11,common,,none,2026-08-10,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact model configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FhDESmyGFrbZDomjff3rqzD.eval"",""started_at"":""2026-08-10T17:46:03.000Z"",""epoch_run_id"":""hDESmyGFrbZDomjff3rqzD"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""raw native mean accuracy, not ECI chance-normalized performance"",""source_model_name"":""MiniMax-M3"",""reported_standard_error"":0.020482086775424225,""exact_native_task_version"":""1.0.11"",""native_model_release_date"":""2026-06-01"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""},""evaluated_question_count_provided"":false}",,2026-09-05T17:44:52.717Z
